,YEAR,MONTH,DAY,SLP,SAT,SST,U,V,Dates
7174,2000.0,8.0,23.0,1014.5083333333333,11.158333333333333,10.316666666666666,0.0007828262450100691,-0.0006559013012073593,2000-08-23
7175,2000.0,8.0,24.0,1019.3166666666666,11.458333333333336,10.375,-0.0001988121189595716,-0.0012373751896577706,2000-08-24
7176,2000.0,8.0,25.0,1017.9041666666667,12.283333333333333,10.3875,0.0003664100886130938,-0.005263472478255443,2000-08-25
7177,2000.0,8.0,26.0,1013.9250000000003,11.770833333333336,10.933333333333332,0.0003957687992265529,-0.003985526847986943,2000-08-26
7178,2000.0,8.0,27.0,1010.5,12.166666666666664,13.058333333333332,-0.0005497444151689257,-0.006552222771231488,2000-08-27
7179,2000.0,8.0,28.0,1010.1833333333334,12.383333333333335,12.608333333333334,0.0013930889246408509,0.0019079445997743493,2000-08-28
7180,2000.0,8.0,29.0,1013.8333333333336,12.391666666666666,11.625,7.577364007974234e-05,0.002529674586850591,2000-08-29
7181,2000.0,8.0,30.0,1014.225,12.483333333333334,11.604166666666664,-0.00035717967946069496,-1.2472262053183036e-05,2000-08-30
7182,2000.0,8.0,31.0,1013.6583333333334,12.958333333333336,11.966666666666667,0.00011769013872532148,0.0007080636623995428,2000-08-31
7183,2000.0,9.0,1.0,1012.7791666666666,13.041666666666664,12.833333333333336,0.00028546458624784647,0.0005162874445114816,2000-09-01
7184,2000.0,9.0,2.0,1015.4208333333332,13.516666666666666,13.529166666666667,0.00010727377515730792,0.0014055219114643082,2000-09-02
7185,2000.0,9.0,3.0,1016.8624999999997,13.279166666666667,12.933333333333332,-1.7630870930381893e-05,6.361237519144067e-06,2000-09-03
7186,2000.0,9.0,4.0,1017.8375,13.408333333333333,12.529166666666667,0.0001706448085797887,-0.002730471557702029,2000-09-04
7187,2000.0,9.0,5.0,1019.9541666666668,13.129166666666668,11.791666666666664,-0.0005644963867610107,-0.007768187436349286,2000-09-05
7188,2000.0,9.0,6.0,1017.6333333333333,13.183333333333332,11.958333333333336,-0.0012361603019618145,-0.004976373221363989,2000-09-06
7189,2000.0,9.0,7.0,1012.7374999999997,12.841666666666667,12.516666666666667,0.0001357687193123156,-0.005295714702925156,2000-09-07
7190,2000.0,9.0,8.0,1010.5583333333334,13.070833333333333,12.533333333333333,2.136954187776244e-05,-0.009872349673584227,2000-09-08
7191,2000.0,9.0,9.0,1009.9583333333336,12.574999999999998,11.7875,0.0006660468192907216,-0.00957386116800303,2000-09-09
7192,2000.0,9.0,10.0,1011.3708333333334,12.504166666666668,11.858333333333334,-0.00023583705022631846,-0.0039104610224188095,2000-09-10
7193,2000.0,9.0,11.0,1013.275,11.645833333333336,12.0625,0.0003862945388188502,0.0012384656382397467,2000-09-11
7194,2000.0,9.0,12.0,1013.7041666666668,9.475,11.820833333333335,0.00018090225414185308,0.0002956225883204171,2000-09-12
7195,2000.0,9.0,13.0,1011.3875,12.0875,11.8375,-0.0004026716243915108,-0.0021965867986803,2000-09-13
7196,2000.0,9.0,14.0,1012.2166666666667,13.883333333333333,11.758333333333335,-2.662739887794096e-05,-0.0006474594661570505,2000-09-14
7197,2000.0,9.0,15.0,1018.0166666666668,13.158333333333333,13.016666666666666,-0.00012331098125198034,0.0003042491217360419,2000-09-15
7198,2000.0,9.0,16.0,1016.4666666666667,13.324999999999998,13.041666666666664,-0.0008134688941587508,-0.004776303979383186,2000-09-16
7199,2000.0,9.0,17.0,1013.15,12.887499999999998,11.591666666666667,-0.000666827678426796,-0.005843205065565635,2000-09-17
7200,2000.0,9.0,18.0,1010.8086956521738,13.529166666666667,12.070833333333333,-1.2662743427801931e-05,-0.002273876578778305,2000-09-18
7201,2000.0,9.0,19.0,1010.1666666666664,14.345833333333335,13.554166666666667,0.00033799713198534993,-0.00033239301800000643,2000-09-19
7202,2000.0,9.0,20.0,1005.1583333333333,14.204166666666666,13.525,6.0751545580446775e-05,-0.0017204921073680874,2000-09-20
7203,2000.0,9.0,21.0,1004.5583333333334,13.516666666666666,13.316666666666668,0.0007229389321926322,0.000215031382284836,2000-09-21
7204,2000.0,9.0,22.0,1004.4583333333336,12.9125,14.129166666666668,0.00035167788259865285,-0.0019700617654869602,2000-09-22
7205,2000.0,9.0,23.0,1011.5666666666666,12.404166666666667,14.958333333333336,-0.00018354796266475991,-0.0010332853055628488,2000-09-23
7206,2000.0,9.0,24.0,1016.8083333333334,12.395833333333336,15.079166666666666,-0.0004506716798546512,-0.001629914321302925,2000-09-24
7207,2000.0,9.0,25.0,1016.2708333333336,14.51304347826087,15.22608695652174,-0.000466551916766471,-0.001534586450245232,2000-09-25
7208,2000.0,9.0,26.0,1014.3125,14.591666666666667,14.708333333333336,0.0005945999864274943,0.0034032809017566236,2000-09-26
7209,2000.0,9.0,27.0,1016.275,13.895833333333336,15.191666666666665,0.00024344047815327643,-0.0018118360972326933,2000-09-27
7210,2000.0,9.0,28.0,1018.2541666666666,13.95,14.429166666666667,0.001826359878225695,-0.008367845084556886,2000-09-28
7211,2000.0,9.0,29.0,1016.1333333333333,14.520833333333336,13.108333333333334,0.00033166707974663704,-0.011610770194556705,2000-09-29
7212,2000.0,9.0,30.0,1012.1583333333334,14.1625,12.1375,0.000907073880914818,-0.013938677421858796,2000-09-30
7213,2000.0,10.0,1.0,1011.725,13.758333333333335,11.170833333333334,0.0010727914843770908,-0.013251383305796921,2000-10-01
7214,2000.0,10.0,2.0,1013.4791666666664,12.258333333333333,11.170833333333334,0.0001729010634524124,-0.010913157399393395,2000-10-02
7215,2000.0,10.0,3.0,1012.225,11.733333333333334,11.508333333333333,-0.00031832482335820484,-0.0032459470219434183,2000-10-03
7216,2000.0,10.0,4.0,1011.2166666666667,11.112500000000002,11.466666666666667,0.0008114195503019912,-0.0013687384792093974,2000-10-04
7217,2000.0,10.0,5.0,1013.1458333333336,10.391666666666667,11.8375,0.0005357690078210233,0.0016268485121860824,2000-10-05
7218,2000.0,10.0,6.0,1012.7083333333336,9.5875,11.745833333333332,-0.00020018331263721103,-0.0008668998349031637,2000-10-06
7219,2000.0,10.0,7.0,1013.7374999999997,10.308333333333332,11.733333333333334,-0.00039879497817584274,-0.002421277651240932,2000-10-07
7220,2000.0,10.0,8.0,1015.7625,11.26086956521739,11.695833333333335,-0.00027232447300083577,-0.004970669798281107,2000-10-08
7221,2000.0,10.0,9.0,1012.1958333333333,13.375,12.262499999999998,0.0009590423328943756,0.0009820562539266434,2000-10-09
7222,2000.0,10.0,10.0,1008.2083333333336,13.15,13.616666666666665,0.0008595190032087463,-0.008256350915008122,2000-10-10
7223,2000.0,10.0,11.0,1011.025,11.708695652173912,10.800000000000002,0.0007545659246164183,-0.010410054748594,2000-10-11
7224,2000.0,10.0,12.0,1017.6458333333336,11.2,11.070833333333333,-0.000380029482516556,0.00013076899031235831,2000-10-12
7225,2000.0,10.0,13.0,1024.0375,10.508333333333336,11.0875,-0.0007220626629310707,-0.0025604996553695546,2000-10-13
7226,2000.0,10.0,14.0,1020.6866666666666,11.013333333333332,11.66,-0.0006746064171003549,-0.0043634544335017286,2000-10-14
7227,2000.0,10.0,15.0,1017.9782608695652,10.921739130434782,11.669565217391305,-0.0007820969339773287,-0.004780261288864524,2000-10-15
7228,2000.0,10.0,16.0,1018.5583333333334,11.675,11.858333333333334,-0.0005098108178388564,-0.0016147113005803135,2000-10-16
7229,2000.0,10.0,17.0,1018.1260869565216,12.22173913043478,13.504347826086958,-0.0010870067679218196,-0.0026877392587587685,2000-10-17
7230,2000.0,10.0,18.0,1018.95,12.762499999999998,13.55,-0.000941576451575282,-0.0019132127639353168,2000-10-18
7231,2000.0,10.0,19.0,1018.9291666666667,12.591666666666667,13.85,-0.0007059290843680474,-0.003954041222963646,2000-10-19
7232,2000.0,10.0,20.0,1016.0913043478259,13.047826086956524,14.430434782608694,-0.0006243908028780558,-0.0004980875296747982,2000-10-20
7233,2000.0,10.0,21.0,1017.3608695652173,13.656521739130435,14.182608695652174,-0.00013673856051556174,-0.016104410614948085,2000-10-21
7234,2000.0,10.0,22.0,1016.4958333333334,12.375,11.129166666666668,-0.002352961122549753,-0.010853082932085804,2000-10-22
7235,2000.0,10.0,23.0,1012.7125,12.85,11.904166666666667,-0.0008574825810637204,-0.001888830684937189,2000-10-23
7236,2000.0,10.0,24.0,1016.2916666666664,13.741666666666665,13.470833333333333,0.0005081570709666259,0.0042141896539871606,2000-10-24
7237,2000.0,10.0,25.0,1012.14,13.18,13.79,-0.0012405515188195686,0.017765286979609343,2000-10-25
7238,2000.0,10.0,26.0,1007.0208333333336,12.55,11.887499999999998,-0.001874409077303875,0.003406239465206181,2000-10-26
7239,2000.0,10.0,27.0,1010.4458333333333,12.258333333333335,12.1875,-0.0001252288666066492,-0.002508482873194114,2000-10-27
7240,2000.0,10.0,28.0,1010.1125,11.737500000000002,11.858333333333334,9.546870580722536e-05,0.0059813323864498285,2000-10-28
7241,2000.0,10.0,29.0,1012.6708333333332,11.858333333333334,12.116666666666665,0.002424562433323419,0.0032052304976104193,2000-10-29
7242,2000.0,10.0,30.0,1014.5708333333333,12.1125,12.3375,0.002656933191061656,-0.001788753222352353,2000-10-30
7243,2000.0,10.0,31.0,1021.5958333333334,11.591666666666667,11.204166666666667,-0.0007899825163195526,-0.003944061882362039,2000-10-31
7244,2000.0,11.0,1.0,1023.4608695652173,11.943478260869565,10.956521739130435,-6.291054029778746e-05,-0.007439610683821066,2000-11-01
7245,2000.0,11.0,2.0,1020.6416666666668,11.641666666666667,11.0625,-0.00041224197786111385,-0.003414402024791811,2000-11-02
7246,2000.0,11.0,3.0,1016.45,11.8,11.079166666666666,-0.0009071854006735533,-0.0035117093449354,2000-11-03
7247,2000.0,11.0,4.0,1015.9249999999997,11.416666666666664,11.300000000000002,-2.1319270371607505e-05,-0.0032499290560897703,2000-11-04
7248,2000.0,11.0,5.0,1017.2863636363637,11.618181818181819,11.033333333333333,1.1381419103338048e-05,-0.010742163047847891,2000-11-05
7249,2000.0,11.0,6.0,1015.9708333333333,11.408333333333333,11.025,0.0005973595597081327,-0.013724920670523605,2000-11-06
7250,2000.0,11.0,7.0,1017.9375,10.891666666666666,10.233333333333333,-0.001100059167182518,-0.012078625846025265,2000-11-07
7251,2000.0,11.0,8.0,1017.4249999999997,11.145833333333336,10.225,0.0007046744227610027,-0.009452654563722322,2000-11-08
7252,2000.0,11.0,9.0,1013.85,9.804166666666667,9.8,0.0005473821992830687,-0.00634132059145652,2000-11-09
7253,2000.0,11.0,10.0,1009.9041666666667,8.612499999999999,9.816666666666668,-0.00028845031141765343,-0.0022952069171062552,2000-11-10
7254,2000.0,11.0,11.0,1016.5125,8.2875,9.8625,-0.0006409605054663338,-0.00150163504472209,2000-11-11
7255,2000.0,11.0,12.0,1025.1041666666667,8.6625,10.495833333333334,-0.0009010298626439543,-0.0011076184544627915,2000-11-12
7256,2000.0,11.0,13.0,1020.7541666666666,8.654166666666667,10.508333333333333,-0.00028168351304812,0.0008831222461605213,2000-11-13
7257,2000.0,11.0,14.0,1018.9666666666666,9.0875,11.4125,-1.699848694159337e-05,-0.0006686722082645669,2000-11-14
7258,2000.0,11.0,15.0,1020.6416666666668,9.408333333333333,12.283333333333333,-0.0012832462340573894,0.0022601379938334983,2000-11-15
7259,2000.0,11.0,16.0,1019.7608695652176,9.208695652173914,11.517391304347825,-0.0017775978552136778,0.0018960538109682203,2000-11-16
7260,2000.0,11.0,17.0,1023.0416666666664,9.375,11.004166666666668,-0.0015897017436803794,-0.0001456958506266255,2000-11-17
7261,2000.0,11.0,18.0,1026.05,10.279166666666667,12.5375,-0.0010714530665658195,-0.0005520688012466531,2000-11-18
7262,2000.0,11.0,19.0,1026.3875,10.445833333333333,13.391666666666666,-0.0012999034863562288,0.00028293770581208584,2000-11-19
7263,2000.0,11.0,20.0,1021.6304347826087,10.704347826086957,13.369565217391305,-0.0007268354576594173,0.001297787571719386,2000-11-20
7264,2000.0,11.0,21.0,1018.0541666666667,11.745833333333332,13.35,-5.099252577778627e-05,0.005917213364758096,2000-11-21
7265,2000.0,11.0,22.0,1021.15,10.75,13.326086956521738,-0.0013529900236289153,0.0011586825078328527,2000-11-22
7266,2000.0,11.0,23.0,1025.225,10.504166666666668,11.716666666666667,-0.0015685594674322075,0.0005384200862390459,2000-11-23
7267,2000.0,11.0,24.0,1026.1,11.720833333333333,12.2,-3.515442530943462e-05,-0.0001948016924358385,2000-11-24
7268,2000.0,11.0,25.0,1022.7875,11.445833333333333,13.35,-0.00014386016158150894,-0.003946200571995716,2000-11-25
7269,2000.0,11.0,26.0,1021.8083333333333,12.104166666666664,13.629166666666668,-0.0007635997127037322,-0.0008770957463003289,2000-11-26
7270,2000.0,11.0,27.0,1020.8458333333334,12.170833333333334,13.654166666666667,-9.65715198183744e-05,0.0027429215843540783,2000-11-27
7271,2000.0,11.0,28.0,1017.9333333333334,12.3125,13.65,0.0009809094886121046,0.002885802052874757,2000-11-28
7272,2000.0,11.0,29.0,1011.6086956521741,12.895454545454545,13.618181818181816,0.004668200940849514,0.008833921059192437,2000-11-29
7273,2000.0,11.0,30.0,1022.0695652173912,12.470833333333333,13.566666666666668,0.0002876854349235538,0.0018008238673009188,2000-11-30
7274,2000.0,12.0,1.0,1020.9913043478259,11.4125,13.658333333333333,-0.0010792162640323062,-3.5905012078805935e-05,2000-12-01
7275,2000.0,12.0,2.0,1019.9541666666668,11.670833333333334,13.775,-0.0011374537573626295,-0.0003456564605798449,2000-12-02
7276,2000.0,12.0,3.0,1017.875,11.825,13.279166666666667,-0.0011053754625878047,-0.0001734013196062369,2000-12-03
7277,2000.0,12.0,4.0,1020.0291666666667,12.179166666666667,12.820833333333335,-0.0013403868215325948,-0.0007276459644927785,2000-12-04
7278,2000.0,12.0,5.0,1020.5958333333334,12.5625,12.133333333333333,-0.0007063070816527402,2.1693292680352577e-05,2000-12-05
7279,2000.0,12.0,6.0,1020.1458333333336,12.545833333333334,12.1625,-0.0011045600123450905,0.0007794816802027056,2000-12-06
7280,2000.0,12.0,7.0,1018.4583333333336,12.775,12.3875,-0.0004044266889290948,0.0007252915549273046,2000-12-07
7281,2000.0,12.0,8.0,1016.5750000000003,12.395833333333336,12.408333333333333,0.00036292365909987154,-0.001002497047072082,2000-12-08
7282,2000.0,12.0,9.0,1017.6416666666668,11.645833333333336,12.483333333333334,0.0003246840737196879,-0.0007894428367744653,2000-12-09
7283,2000.0,12.0,10.0,1018.5208333333336,11.743478260869566,12.0875,0.00039151020951660857,-0.0036475227036783155,2000-12-10
7284,2000.0,12.0,11.0,1019.6,10.543478260869565,12.004545454545456,0.0004673757216566584,0.002569826928370312,2000-12-11
7285,2000.0,12.0,12.0,1014.7458333333334,10.708695652173914,11.879166666666668,0.0003579035501939353,-0.001961628187363231,2000-12-12
7286,2000.0,12.0,13.0,1015.7875,10.9375,12.066666666666668,0.00028409329493416457,0.005355184474633084,2000-12-13
7287,2000.0,12.0,14.0,1019.1708333333336,11.966666666666667,12.266666666666666,0.003282939901030514,0.0017539230420949008,2000-12-14
7288,2000.0,12.0,15.0,1027.4,11.77391304347826,12.430434782608694,0.00044831286406690724,-0.004066195083799592,2000-12-15
7289,2000.0,12.0,16.0,1030.1958333333334,11.170833333333334,12.3375,-0.0015649218588670267,-0.004146904230337048,2000-12-16
7290,2000.0,12.0,17.0,1028.4333333333334,11.433333333333332,12.1625,-0.002644658796253666,-0.009570347253243686,2000-12-17
7291,2000.0,12.0,18.0,1026.2874999999997,11.116666666666667,11.833333333333336,-0.001250246269967804,-0.00046541283535254783,2000-12-18
7292,2000.0,12.0,19.0,1023.9125,11.445833333333335,11.9125,-0.0018993449170287434,0.0004399348399727542,2000-12-19
7293,2000.0,12.0,20.0,1019.3958333333336,11.445833333333335,11.741666666666667,-0.0009005537518761621,0.00035391241620513856,2000-12-20
7294,2000.0,12.0,21.0,1015.1791666666667,11.391666666666667,11.745833333333332,0.0008352367216120517,0.00813660806452714,2000-12-21
7295,2000.0,12.0,22.0,1019.55,11.966666666666667,11.729166666666664,0.0018543833526500969,0.002557900606400825,2000-12-22
7296,2000.0,12.0,23.0,1020.95,10.720833333333333,11.800000000000002,-0.0012377666699886194,0.002566285973163885,2000-12-23
7297,2000.0,12.0,24.0,1023.5499999999997,10.991666666666667,11.704166666666666,-0.0010828759882113507,-0.00422586208551602,2000-12-24
7298,2000.0,12.0,25.0,1021.875,10.908333333333333,11.429166666666665,-0.0020442653616652077,-0.0036188167695694455,2000-12-25
7299,2000.0,12.0,26.0,1022.5083333333336,10.870833333333332,11.566666666666668,-0.0006221559016640151,0.0014840852396584255,2000-12-26
7300,2000.0,12.0,27.0,1024.475,11.195833333333335,12.079166666666666,-0.0014756621553779898,0.0004140181884003016,2000-12-27
7301,2000.0,12.0,28.0,1024.2583333333334,10.770833333333336,12.045833333333334,-0.0015306273852799944,0.00029301228014099666,2000-12-28
7302,2000.0,12.0,29.0,1023.1291666666666,10.125,11.920833333333334,-0.00046581558385267276,-0.0018957915840270426,2000-12-29
7303,2000.0,12.0,30.0,1021.0541666666667,10.4625,12.054166666666665,-0.0012093437953711855,-0.002171786664079652,2000-12-30
7304,2000.0,12.0,31.0,1019.5583333333334,11.020833333333336,12.125,-0.001019474983708269,-0.004764121687016561,2000-12-31
7305,2001.0,1.0,1.0,1019.85,10.795833333333334,11.9125,-0.0007892981548776819,-0.0025929046628695852,2001-01-01
7306,2001.0,1.0,2.0,1023.0833333333336,11.5875,12.008333333333335,-0.0008842579661790142,0.0007350093612303361,2001-01-02
7307,2001.0,1.0,3.0,1026.7583333333334,11.779166666666667,12.175,-0.001397456087380334,0.0008503139726901129,2001-01-03
7308,2001.0,1.0,4.0,1024.725,11.4125,11.85,-0.0016235172158092124,-0.00021768056820423265,2001-01-04
7309,2001.0,1.0,5.0,1021.5791666666668,11.269565217391305,11.1625,-0.0008925183946838685,-0.0031079004652075693,2001-01-05
7310,2001.0,1.0,6.0,1016.3333333333336,11.0,10.866666666666665,0.0002530559589589683,0.0014556021999392633,2001-01-06
7311,2001.0,1.0,7.0,1012.1625,10.658333333333333,11.033333333333333,0.002071776863150844,0.013690976486212049,2001-01-07
7312,2001.0,1.0,8.0,1008.9208333333332,11.654166666666667,11.9375,0.003004255416353147,0.0012490848374711436,2001-01-08
7313,2001.0,1.0,9.0,1013.3521739130432,10.05,11.382608695652175,-0.0006608095448877718,0.003365044895784648,2001-01-09
7314,2001.0,1.0,10.0,1004.9125,11.25,11.266666666666667,-0.002710410957018773,0.011553380839351082,2001-01-10
7315,2001.0,1.0,11.0,998.6869565217391,10.325,11.395833333333336,6.541029790619651e-05,0.011739010608282058,2001-01-11
7316,2001.0,1.0,12.0,1011.9125,9.9375,10.945833333333333,-0.00247220117775971,-0.0031211027585296147,2001-01-12
7317,2001.0,1.0,13.0,1021.6749999999997,10.020833333333334,11.341666666666667,0.0008929333793953461,-0.00626066396884789,2001-01-13
7318,2001.0,1.0,14.0,1026.5391304347825,9.508695652173913,11.021739130434783,-0.002053891341454975,-0.006118539784378962,2001-01-14
7319,2001.0,1.0,15.0,1024.559090909091,9.904545454545453,11.0,-0.0033200442223184946,-0.013636245884296029,2001-01-15
7320,2001.0,1.0,16.0,1022.725,9.154166666666667,11.025,-0.0019210906241281496,-0.004722954598877325,2001-01-16
7321,2001.0,1.0,17.0,1026.3833333333334,8.854166666666666,11.033333333333333,-0.002018504055606856,-0.0011388053110189533,2001-01-17
7322,2001.0,1.0,18.0,1026.8208333333332,9.091666666666667,11.025,-0.0009905198356932893,-0.00011397284610951963,2001-01-18
7323,2001.0,1.0,19.0,1025.2583333333332,10.495833333333334,11.066666666666665,-0.00018760975274167733,-0.0005660120345983094,2001-01-19
7324,2001.0,1.0,20.0,1020.8875,10.4875,11.145833333333336,0.0005673224013931018,0.005498009897896409,2001-01-20
7325,2001.0,1.0,21.0,1019.9083333333333,11.245833333333332,11.066666666666665,0.0004019174128870792,0.0057981988986457785,2001-01-21
7326,2001.0,1.0,22.0,1019.0083333333333,10.5625,10.9625,-0.0012353121095142266,0.0018505368365538163,2001-01-22
7327,2001.0,1.0,23.0,1013.6125,11.2625,11.05,-0.0005965203167398619,0.014675931945472153,2001-01-23
7328,2001.0,1.0,24.0,1015.4291666666667,10.091666666666667,11.095833333333333,0.0011377494149047106,-0.005755159831396575,2001-01-24
7329,2001.0,1.0,25.0,1018.6833333333334,9.0875,11.0375,0.0009341883626218107,0.006663953900931653,2001-01-25
7330,2001.0,1.0,26.0,1013.2625000000003,8.737499999999999,10.933333333333332,-0.0007376950988909549,0.009843571228611464,2001-01-26
7331,2001.0,1.0,27.0,1014.7416666666667,9.825,10.983333333333334,-0.0018233335724982425,-0.002950689312666341,2001-01-27
7332,2001.0,1.0,28.0,1016.3083333333334,9.704166666666667,11.0375,-0.0009384341328068877,-0.00039033333786334817,2001-01-28
7333,2001.0,1.0,29.0,1023.7916666666664,9.675,10.970833333333333,0.0005369086454503564,-0.00551225927179605,2001-01-29
7334,2001.0,1.0,30.0,1028.0916666666665,8.829166666666666,10.8,-0.003026842230271201,-0.007363868319570181,2001-01-30
7335,2001.0,1.0,31.0,1025.1208333333334,9.233333333333333,10.791666666666664,-0.001460195703355507,-0.0006663537790552117,2001-01-31
7336,2001.0,2.0,1.0,1025.5833333333333,9.675,10.816666666666668,-0.0007156473350502416,0.0014511443698508285,2001-02-01
7337,2001.0,2.0,2.0,1028.3208333333332,10.65,10.75,0.0007645523198757841,0.00336106461575462,2001-02-02
7338,2001.0,2.0,3.0,1027.9499999999996,10.720833333333333,10.824999999999998,0.00012910357276826442,-0.0009235180304624523,2001-02-03
7339,2001.0,2.0,4.0,1025.8125,10.883333333333333,10.866666666666665,-0.0009461074512647953,-0.00405608510646197,2001-02-04
7340,2001.0,2.0,5.0,1023.0416666666664,10.9,10.933333333333332,-0.00032270223592216333,-0.01036708128668991,2001-02-05
7341,2001.0,2.0,6.0,1017.5083333333333,9.1375,10.708333333333334,0.0011191267210717128,-0.020227751222863674,2001-02-06
7342,2001.0,2.0,7.0,1015.8913043478259,8.470833333333333,10.058333333333334,-0.0008611638311320773,-0.01947976720891913,2001-02-07
7343,2001.0,2.0,8.0,1017.1708333333332,8.504166666666666,9.5875,-0.0010377238879518658,-0.012246694110474576,2001-02-08
7344,2001.0,2.0,9.0,1012.0708333333333,8.079166666666666,9.4625,0.0026470715978573287,0.003389167461483325,2001-02-09
7345,2001.0,2.0,10.0,1008.4916666666667,7.254166666666666,9.45,0.0004193459776373071,0.002476543098662738,2001-02-10
7346,2001.0,2.0,11.0,1006.7916666666664,7.212500000000001,9.216666666666667,0.004667050174880766,0.0013299458553706145,2001-02-11
7347,2001.0,2.0,12.0,1010.1583333333334,5.962500000000001,8.995833333333334,-0.003697804607610109,0.001454550182379734,2001-02-12
7348,2001.0,2.0,13.0,1009.1,9.034782608695652,9.113043478260868,-0.002492179632134057,-0.005300924986934601,2001-02-13
7349,2001.0,2.0,14.0,1012.0083333333333,9.654166666666667,9.070833333333336,-0.0005716131429759851,0.002815330390883655,2001-02-14
7350,2001.0,2.0,15.0,1018.6666666666664,9.45,9.1125,-0.0004197464120513524,0.005875118342141721,2001-02-15
7351,2001.0,2.0,16.0,1017.8869565217392,9.843478260869565,9.204347826086957,-0.002412129365131041,0.01136257910081542,2001-02-16
7352,2001.0,2.0,17.0,1014.1458333333336,10.604166666666666,9.195833333333333,-0.003551106849726329,0.0168405651459297,2001-02-17
7353,2001.0,2.0,18.0,1014.8434782608696,10.27391304347826,9.521739130434783,0.00030812293691149617,0.009323786953789116,2001-02-18
7354,2001.0,2.0,19.0,1008.4458333333333,10.395833333333334,9.6125,-0.0024430669827690487,0.016664604636788236,2001-02-19
7355,2001.0,2.0,20.0,1011.8333333333336,10.329166666666666,9.791666666666666,0.0026152575176120844,0.013931265326345223,2001-02-20
7356,2001.0,2.0,21.0,1018.4708333333334,10.3125,9.958333333333334,0.0012965205424824322,0.010143286656633046,2001-02-21
7357,2001.0,2.0,22.0,1014.6208333333333,9.566666666666666,10.408333333333333,0.0043394193436557356,0.006242965687426897,2001-02-22
7358,2001.0,2.0,23.0,1012.0916666666666,8.320833333333333,10.495833333333334,-0.0003358673939368937,-0.003380996576591997,2001-02-23
7359,2001.0,2.0,24.0,1005.8666666666667,8.541666666666666,10.3375,-0.002633161589152316,0.008732106401373755,2001-02-24
7360,2001.0,2.0,25.0,1008.125,10.270833333333334,10.416666666666666,0.0028532912336431326,0.01204748262080508,2001-02-25
7361,2001.0,2.0,26.0,1015.5916666666667,9.8875,10.5875,-0.0007616997358502718,-0.0016802660529086119,2001-02-26
7362,2001.0,2.0,27.0,1015.65,10.654166666666667,10.870833333333332,-0.0006425400672558206,-0.0011842854500484685,2001-02-27
7363,2001.0,2.0,28.0,1013.2875,10.708333333333334,10.929166666666667,-0.0009607977383485226,-0.0032541825035231875,2001-02-28
7364,2001.0,3.0,1.0,1016.1749999999997,9.85,10.854166666666664,-0.00020072945360572955,0.0024723242402332718,2001-03-01
7365,2001.0,3.0,2.0,1013.986956521739,9.682608695652174,10.73913043478261,-0.0004836956183730589,0.0012029657720604196,2001-03-02
7366,2001.0,3.0,3.0,1012.2416666666667,9.129166666666668,10.591666666666667,-0.0011503875736106832,-0.0033372466745344807,2001-03-03
7367,2001.0,3.0,4.0,1001.3708333333333,10.591666666666667,10.6625,-0.0035687778133604705,0.015352221496984932,2001-03-04
7368,2001.0,3.0,5.0,1007.1916666666666,10.241666666666667,10.745833333333335,0.001286225306350516,0.00428319452438404,2001-03-05
7369,2001.0,3.0,6.0,1012.8083333333333,11.241666666666667,10.954166666666666,-0.0008211053837692638,-0.001888689405365921,2001-03-06
7370,2001.0,3.0,7.0,1018.9666666666666,10.304166666666664,11.137499999999998,0.0002907974399606352,-0.003399512927386941,2001-03-07
7371,2001.0,3.0,8.0,1022.3458333333333,10.075,10.8875,0.00040873242608659225,-0.01274233624432145,2001-03-08
7372,2001.0,3.0,9.0,1018.7708333333336,9.65,10.729166666666666,-5.05636940998568e-05,-0.020648110073284702,2001-03-09
7373,2001.0,3.0,10.0,1014.6458333333336,9.9375,10.5125,-0.0005819343615851264,-0.01710286213442255,2001-03-10
7374,2001.0,3.0,11.0,1013.3875000000003,10.395833333333334,10.420833333333333,2.422567454081941e-05,-0.012675732885331636,2001-03-11
7375,2001.0,3.0,12.0,1016.725,10.658333333333333,10.5375,-0.0004666237806382457,-0.001997327497831387,2001-03-12
7376,2001.0,3.0,13.0,1021.75,9.4625,10.575,0.00019807621043240516,-0.0016677153547428108,2001-03-13
7377,2001.0,3.0,14.0,1022.4916666666667,10.0,10.516666666666667,0.00018963037232293007,-0.013567855294874335,2001-03-14
7378,2001.0,3.0,15.0,1021.4916666666664,9.720833333333333,10.283333333333333,0.0007748862155014276,-0.012916460580541784,2001-03-15
7379,2001.0,3.0,16.0,1019.7708333333336,9.766666666666666,10.2875,0.0004913420509428454,-0.008915277631765806,2001-03-16
7380,2001.0,3.0,17.0,1020.5541666666667,9.65,10.416666666666666,0.00040755162713846776,-0.007617763715516316,2001-03-17
7381,2001.0,3.0,18.0,1021.9,9.3375,10.545833333333334,-0.0012552858593148214,-0.005489579503226635,2001-03-18
7382,2001.0,3.0,19.0,1020.8125,9.891666666666667,10.608333333333334,-0.0014168007347317253,-0.007258770202199072,2001-03-19
7383,2001.0,3.0,20.0,1015.9583333333336,10.6625,10.65,-0.0009423038689795603,-0.007002658844629446,2001-03-20
7384,2001.0,3.0,21.0,1016.2238095238097,10.366666666666664,10.742857142857144,0.0006702943869519423,-0.000564761953797012,2001-03-21
7385,2001.0,3.0,22.0,1017.45,10.508333333333333,10.5,0.0006319471128147028,0.002563774246161786,2001-03-22
